name,wgms_id,rgi_id,cenlon,cenlat,rgi_reg_name,imageid,targetmonth,imagedate,cloudcover,cloudpct_roi,snowcoverarea_km2_gee,snowcoverarea_error_km2,totalarea_km2_gee,totalarea_error_km2,aar_gee,snowline_m_gee,snowline_error_m,bimodalok,rejectionreason,classbalance,peakbalance
Stubacher Sonnblickkees,573,RGI2000-v7.0-G-11-03614,12.5964,47.1316,11: Central Europe,LE07_L2SP_192027_20020930_20200916_02_T1,9,9/30/02,1,0.111900264,1.10769736,0.077538815,1.531544683,0.04594634,0.723255006,2713.864147,27.13864147,1,ok,0.268200752,0.463531016
Stubacher Sonnblickkees,573,RGI2000-v7.0-G-11-03614,12.5964,47.1316,11: Central Europe,LT05_L2SP_192027_20051016_20200901_02_T1,9,10/16/05,7,7.418109851,1.020364591,0.071425521,1.426036484,0.042781095,0.715524885,2718.147996,27.18147996,1,ok,0.279053079,0.576769558
Stubacher Sonnblickkees,573,RGI2000-v7.0-G-11-03614,12.5964,47.1316,11: Central Europe,LC08_L2SP_192027_20130904_20200913_02_T1,9,9/4/13,1.95,36.72983546,0.761461254,0.053302288,0.979876666,0.0293963,0.777099078,2734.756368,27.34756368,1,ok,0.225228717,0.218910964
Stubacher Sonnblickkees,573,RGI2000-v7.0-G-11-03614,12.5964,47.1316,11: Central Europe,LT05_L2SP_192027_19930812_20200913_02_T1,9,8/12/93,5,12.49179947,1.05633755,0.073943629,1.397355744,0.041920672,0.755954634,2698.072841,26.98072841,1,ok,0.242828733,0.288355342
Stubacher Sonnblickkees,573,RGI2000-v7.0-G-11-03614,12.5964,47.1316,11: Central Europe,LT05_L2SP_192027_19961023_20211124_02_T1,9,10/23/96,10,17.54903316,0.9243936,0.064707552,1.377630573,0.041328917,0.67100253,2725.822222,27.25822222,1,ok,0.323117568,0.846746486
Stubacher Sonnblickkees,573,RGI2000-v7.0-G-11-03614,12.5964,47.1316,11: Central Europe,LT05_L2SP_192027_20000815_20200906_02_T1,9,8/15/00,5,14.29119959,1.158430922,0.081090165,1.395457674,0.04186373,0.830144076,2662.316422,26.62316422,1,ok,0.162149726,0.140680953
Stubacher Sonnblickkees,573,RGI2000-v7.0-G-11-03614,12.5964,47.1316,11: Central Europe,LT05_L2SP_192027_19970908_20200910_02_T1,9,9/8/97,10,12.20919645,1.099322458,0.076952572,1.388659627,0.041659789,0.791642845,2686.065448,26.86065448,1,ok,0.204198137,0.344687541
Stubacher Sonnblickkees,573,RGI2000-v7.0-G-11-03614,12.5964,47.1316,11: Central Europe,LT05_L2SP_192027_19890918_20211121_02_T1,9,9/18/89,2,9.427706944,1.101156081,0.077080926,1.458029453,0.043740884,0.755235828,2701.932061,27.01932061,1,ok,0.240833873,0.445560993
Stubacher Sonnblickkees,573,RGI2000-v7.0-G-11-03614,12.5964,47.1316,11: Central Europe,LC09_L2SP_192027_20230908_20230910_02_T1,9,9/8/23,0.83,43.90746945,0.289511368,0.020265796,0.571200302,0.017136009,0.506847365,2835.013951,28.35013951,1,ok,0.488060646,1
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20220916_20220922_02_T1,9,9/16/22,0.51,4.751659751,0.882995329,0.061809673,1.932901255,0.057987038,0.456823817,3813.878238,38.13878238,1,ok,0.464416455,0.909090909
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_20080925_20200829_02_T1,9,9/25/08,2,11.77728216,1.291906749,0.090433472,2.141722656,0.06425168,0.603209172,3738.133926,37.38133926,1,ok,0.389549282,0.80952381
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_20060920_20200831_02_T1,9,9/20/06,10,2.867427386,2.25094456,0.157566119,3.179083136,0.095372494,0.708048347,3685.872587,36.85872587,1,ok,0.288382431,0.233849743
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20170918_20200903_02_T1,9,9/18/17,0.72,2.512863071,0.999353853,0.06995477,2.005207225,0.060156217,0.49837934,3786.000908,37.86000908,1,ok,0.494830265,0.898305085
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20140809_20200911_02_T1,9,8/9/14,2.27,7.212966805,0.66014049,0.046209834,2.08673298,0.062601989,0.316351204,3917.510449,39.17510449,1,ok,0.318974683,0.338235294
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20150929_20200908_02_T1,9,9/29/15,4.8,0.423340249,2.263324988,0.158432749,3.058407354,0.091752221,0.740033856,3669.936555,36.69936555,1,ok,0.25710427,0.210663286
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20190807_20200827_02_T1,9,8/7/19,2.48,2.661618257,0.756741431,0.0529719,2.026881825,0.060806455,0.373352517,3890.32045,38.9032045,1,ok,0.378497945,0.289156627
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_19900807_20200915_02_T1,9,8/7/90,1,3.075207469,0.965816039,0.067607123,2.63843806,0.079153142,0.366055983,3849.967605,38.49967605,1,ok,0.3696609,0.270833333
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20210913_20210924_02_T1,9,9/13/21,5.28,9.77313278,1.544350783,0.108104555,2.300031284,0.069000939,0.671447729,3734.129861,37.34129861,1,ok,0.328239429,0.2
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_19951024_20200912_02_T1,9,10/24/95,3,4.686618257,1.597544211,0.111828095,2.52439935,0.075731981,0.632841318,3694.075689,36.94075689,1,ok,0.367036958,0.545770878
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_20070907_20200830_02_T1,9,9/7/07,4,4.942634855,0.65685233,0.045979663,2.338267532,0.070148026,0.280914105,3942.52263,39.4252263,1,ok,0.284662271,0.260869565
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LE07_L2SP_149030_20021003_20200916_02_T1,9,10/3/02,2,8.997925311,1.539043034,0.107733012,2.481314069,0.074439422,0.620253217,3717.770207,37.17770207,1,ok,0.374518135,0.625876578
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20230903_20230912_02_T1,9,9/3/23,2.7,6.722821577,0.68775221,0.048142655,2.039422374,0.061182671,0.337228923,3926.034319,39.26034319,1,ok,0.338056799,0.458333333
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20130923_20200912_02_T1,9,9/23/13,1.89,10.16493776,1.633075906,0.114315313,2.258781054,0.067763432,0.722989908,3701.818562,37.01818562,1,ok,0.277159767,0.214285714
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LE07_L2SP_149030_20010930_20200917_02_T1,9,9/30/01,8,12.2409751,1.135902259,0.079513158,2.997421223,0.089922637,0.378959837,3809.93044,38.0993044,1,ok,0.381369464,0.567607334
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_20110918_20200820_02_T1,9,9/18/11,5,17.80404564,1.68896884,0.118227819,2.580596981,0.077417909,0.654487645,3722.013521,37.22013521,1,ok,0.341881253,0.36
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20200825_20200905_02_T1,9,8/25/20,10.31,14.64751037,0.207698479,0.014538894,1.547330565,0.046419917,0.134230192,4089.850483,40.89850483,1,ok,0.134737006,0.195121951
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20160915_20200906_02_T1,9,9/15/16,1.36,9.756327801,1.671202904,0.116984203,2.463655339,0.07390966,0.678342817,3721.967928,37.21967928,1,ok,0.319913926,0.268656716
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LC08_L2SP_149030_20180905_20200831_02_T1,9,9/5/18,5.44,8.855705394,1.606814812,0.112477037,2.409847645,0.072295429,0.66677029,3734.129861,37.34129861,1,ok,0.330812672,0.46
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_19940903_20200913_02_T1,9,9/3/94,1,3.129460581,0.920505628,0.064435394,2.580001546,0.077400046,0.356784913,3849.979117,38.49979117,1,ok,0.361956116,0.282409898
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_20100915_20200823_02_T1,9,9/15/10,3,14.44543568,1.751361373,0.122595296,2.711844957,0.081355349,0.645819138,3725.962604,37.25962604,1,ok,0.350004689,0.303030303
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_20090912_20200825_02_T1,9,9/12/09,2,0.559958506,2.317594985,0.162231649,3.242709224,0.097281277,0.714709468,3685.872587,36.85872587,1,ok,0.28199307,0.278971246
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_19930815_20200913_02_T1,9,8/15/93,6,5.412448133,2.168901284,0.15182309,3.231954849,0.096958645,0.671080317,3705.851718,37.05851718,1,ok,0.322586831,0.313435229
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LE07_L2SP_149030_19990909_20200918_02_T1,9,9/9/99,3,10.74284232,1.063063932,0.074414475,2.780901461,0.083427044,0.382273139,3830.030771,38.30030771,1,ok,0.384052964,0.559470065
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LE07_L2SP_149030_20000927_20200917_02_T1,9,9/27/00,6,42.3906639,1.316346171,0.092144232,3.029414511,0.090882435,0.434521643,3781.991145,37.81991145,1,ok,0.435986559,0.491411814
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_19961010_20200911_02_T1,9,10/10/96,10,67.62510373,1.83929015,0.12875031,2.597475237,0.077924257,0.708106905,3666.059102,36.66059102,1,ok,0.289380259,0.725
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_19971029_20200909_02_T1,9,10/29/97,2,9.433091286,1.187307431,0.08311152,2.078192347,0.06234577,0.571317392,3709.902,37.09902,1,ok,0.427539655,0.247619048
Tsentralniy,817,RGI2000-v7.0-G-13-33843,77.08058731,43.043653,"13: Asia, Central",LT05_L2SP_149030_19980930_20200908_02_T1,9,9/30/98,9,31.04792531,1.015695123,0.071098659,2.285356003,0.06856068,0.444436281,3745.917476,37.45917476,1,ok,0.447536123,0.928571429
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LC08_L2SP_217015_20150925_20200908_02_T1,8,9/25/15,3.81,0.525410316,177.8626633,12.45038643,229.2008185,6.876024556,0.776012339,1058.006824,10.58006824,0,secondary_peak_too_small,0.222831872,0.05579998
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LC08_L2SP_217015_20190702_20200827_02_T1,8,7/2/19,10.13,0.53780521,157.7373319,11.04161323,198.4504791,5.953514372,0.794844803,1101.988479,11.01988479,1,ok,0.203049272,0.149193637
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LC08_L2SP_217015_20210808_20210819_02_T1,8,8/8/21,5.95,0.937919175,87.322855,6.11259985,137.0052264,4.110156793,0.637368787,1262.038225,12.62038225,1,ok,0.361195455,0.633929662
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LC08_L2SP_217015_20220827_20220909_02_T1,8,8/27/22,3.16,13.91961618,29.79039578,2.085327704,105.2965897,3.15889769,0.282918904,1369.988271,13.69988271,1,ok,0.284973197,0.214210056
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LC08_L2SP_217015_20230814_20230819_02_T1,8,8/14/23,9.55,1.435010521,63.71748363,4.460223854,120.944585,3.628337551,0.52683205,1322.050487,13.22050487,1,ok,0.471627237,0.66121739
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LC08_L2SP_217015_20240715_20240722_02_T1,8,7/15/24,6.06,4.50252069,105.6369948,7.394589633,169.3351994,5.080055982,0.623833646,1230.040762,12.30040762,1,ok,0.372087008,0.410510737
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LC08_L2SP_219015_20170710_20200903_02_T1,8,7/10/17,4.2,0.483202626,189.1412252,13.23988576,218.960076,6.568802281,0.863816037,1018.017017,10.18017017,0,secondary_peak_too_small,0.134805439,0.046946605
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LC08_L2SP_219015_20200702_20200913_02_T1,8,7/2/20,5.95,0.29245302,172.7527435,12.09269204,210.8745628,6.326236883,0.819220399,1070.038421,10.70038421,0,secondary_peak_too_small,0.178811426,0.083569652
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LE07_L2SP_218015_19990928_20200918_02_T1,8,9/28/99,12,0.033603168,237.3624092,16.61536864,270.3818221,8.111454662,0.877878577,852.0200715,8.520200715,0,secondary_peak_too_small,0.119520177,0.074419171
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LE07_L2SP_219015_20000820_20200918_02_T1,8,8/20/00,15,0.011166077,89.55654947,6.268958463,213.5960572,6.407881717,0.419279975,1268.102371,12.68102371,1,ok,0.420310865,0.648308586
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LT05_L2SP_218015_19860916_20200917_02_T1,8,9/16/86,3,0.104635172,200.433998,14.03037986,244.9452784,7.348358351,0.818280717,990.0378184,9.900378184,0,secondary_peak_too_small,0.179142228,0.053399439
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LT05_L2SP_218015_19920714_20200914_02_T1,8,7/14/92,1,0.448432195,199.6586049,13.97610234,233.018942,6.990568259,0.856834227,990.0395377,9.900395377,0,secondary_peak_too_small,0.142425064,0.071309693
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LT05_L2SP_219015_19880912_20200917_02_T1,8,9/12/88,15,0.013968284,121.4227183,8.499590283,213.8651049,6.415953146,0.567753764,1189.887069,11.89887069,1,ok,0.428496292,0.723254536
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LT05_L2SP_219015_19940812_20200913_02_T1,8,8/12/94,6,0.348831291,183.1140594,12.81798416,226.4504167,6.793512501,0.808627611,1037.997106,10.37997106,1,ok,0.190741088,0.114558788
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LT05_L2SP_219015_19960817_20200911_02_T1,8,8/17/96,1,0.004614638,114.5609668,8.019267673,204.9219627,6.147658882,0.559046796,1203.999068,12.03999068,1,ok,0.43930032,0.600878113
Tungnaarjokull,3126,RGI2000-v7.0-G-06-00224,-17.927,64.3475,06: Iceland,LT05_L2SP_219015_19980823_20241030_02_T1,8,8/23/98,1,0.027729286,61.70486309,4.319340416,236.9883324,7.109649973,0.26037089,1331.830285,13.31830285,1,ok,0.262298585,0.759110142
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC08_L2SP_143030_20220805_20220818_02_T1,9,8/5/22,4.61,0.736035018,0.266997376,0.018689816,1.203387038,0.036101611,0.221871573,4161.707574,41.61707574,1,ok,0.223123125,0.169230769
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_20100820_20200823_02_T1,9,8/20/10,1,0.767937092,0.288005493,0.020160384,1.401113269,0.042033398,0.205554753,4145.910091,41.45910091,1,ok,0.209183892,0.202898551
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC08_L2SP_143030_20210802_20210810_02_T1,9,8/2/21,1.14,4.319179647,0.898096881,0.062866782,1.492307818,0.044769235,0.601817447,3998.029678,39.98029678,1,ok,0.395119542,0.615384615
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_20110807_20200820_02_T1,9,8/7/11,0,0.83222278,0.137615676,0.009633097,1.349234399,0.040477032,0.101995381,4222.330287,42.22330287,0,secondary_peak_too_small,0.10011145,0.089552239
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC08_L2SP_143030_20130828_20200913_02_T1,9,8/28/13,1.22,3.183947358,1.004447633,0.070311334,1.560603371,0.046818101,0.643627748,3978.414568,39.78414568,1,ok,0.356127688,0.566666667
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC08_L2SP_143030_20150818_20200908_02_T1,9,8/18/15,1.76,6.486835278,1.090476225,0.076333336,1.612414138,0.048372424,0.676300337,3966.254219,39.66254219,1,ok,0.321499904,0.454545455
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC08_L2SP_143030_20160804_20200906_02_T1,9,8/4/16,1.72,0.429775108,0.310338877,0.021723721,1.25920334,0.0377761,0.246456523,4129.903378,41.29903378,1,ok,0.248462436,0.12962963
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_20060910_20200831_02_T1,9,9/10/06,2,19.32278518,1.158634687,0.081104428,1.898509071,0.056955272,0.610286622,3986.097158,39.86097158,1,ok,0.385561182,0.50996483
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_20070913_20200830_02_T1,9,9/13/07,1,4.159428507,1.127898102,0.078952867,1.721376976,0.051641309,0.655230155,3969.806885,39.69806885,1,ok,0.346327373,0.466666667
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC08_L2SP_143030_20170807_20200903_02_T1,9,8/7/17,10.64,6.834387306,0.791020849,0.055371459,1.441563197,0.043246896,0.548724364,4005.542777,40.05542777,1,ok,0.445257213,1
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_19910901_20200915_02_T1,9,9/1/91,1,4.389123439,1.193572436,0.083550071,1.796295911,0.053888877,0.664463148,3946.623248,39.46623248,1,ok,0.335677488,0.340909091
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_20040920_20200903_02_T1,9,9/20/04,3,7.510109346,1.369623985,0.095873679,2.201069832,0.066032095,0.622253763,3994.123764,39.94123764,1,ok,0.371209075,0.641812176
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC08_L2SP_143030_20190813_20200827_02_T1,9,8/13/19,0.18,1.574638212,0.583513638,0.040845955,1.426632745,0.042798982,0.409014612,4065.960045,40.65960045,1,ok,0.4105013,0.476190476
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_19940824_20200913_02_T1,9,8/24/94,0,2.633787065,0.765416922,0.053579185,1.722800361,0.051684011,0.444286488,4038.274329,40.38274329,1,ok,0.4457323,0.594594595
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC08_L2SP_143030_20200831_20200906_02_T1,9,8/31/20,7.13,13.16989841,1.058949576,0.07412647,1.728331229,0.051849937,0.612700597,3998.05849,39.9805849,1,ok,0.382946517,0.457142857
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC08_L2SP_143030_20140831_20200911_02_T1,9,8/31/14,1.32,1.429814836,0.630801042,0.044156073,1.476545749,0.044296372,0.427214018,4054.09728,40.5409728,1,ok,0.427735927,0.5
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_20030817_20200904_02_T1,9,8/17/03,1,3.420745016,0.75556194,0.052889336,1.641976053,0.049259282,0.460154056,4042.049375,40.42049375,1,ok,0.46279216,0.64516129
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_20000808_20200906_02_T1,9,8/8/00,3,18.87097959,1.06949571,0.0748647,1.647236293,0.049417089,0.649266723,3966.330292,39.66330292,1,ok,0.346377196,0.490909091
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_20050907_20200901_02_T1,9,9/7/05,1,3.36813669,1.056986008,0.073989021,1.666327805,0.049989834,0.634320573,3978.442192,39.78442192,1,ok,0.36523913,0.533333333
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_20090716_20200827_02_T1,9,7/16/09,12,9.184546876,0.467532175,0.032727252,2.339019215,0.070170576,0.199883854,4185.902123,41.85902123,1,ok,0.201945307,0.636363636
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_19960829_20200911_02_T1,9,8/29/96,0,5.074115139,1.179689082,0.082578236,1.78897588,0.053669276,0.659421457,3957.339209,39.57339209,1,ok,0.341821929,0.432594436
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LT05_L2SP_143030_19930821_20200913_02_T1,9,8/21/93,15,6.404612197,1.40856158,0.098599311,2.396673178,0.071900195,0.587715335,4010.321308,40.10321308,1,ok,0.405982742,0.413412976
Urumqi No.1,853,RGI2000-v7.0-G-13-40241&42,,,"13: Asia, Central",LC09_L2SP_143030_20240802_20240803_02_T1,9,8/2/24,1.36,0.652246929,0.177672785,0.012437095,1.133863567,0.034015907,0.156696794,4190.270182,41.90270182,1,ok,0.155844965,0.205882353
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LC08_L2SP_193027_20230907_20230912_02_T1,9,9/7/23,0.47,11.3756392,0.238676267,0.016707339,5.024333891,0.150730017,0.047504062,3413.811248,34.13811248,0,secondary_peak_too_small,0.047874629,0.067114094
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_20030916_20200904_02_T1,9,9/16/03,9,2.389594388,7.48694594,0.524086216,9.270193833,0.278105815,0.807636396,3013.910643,30.13910643,1,ok,0.191393585,0.130132053
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_19910830_20200915_02_T1,9,8/30/91,1,7.675440691,3.479661758,0.243576323,8.811454116,0.264343623,0.394902103,3170.030037,31.70030037,1,ok,0.404856471,0.924583475
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_20090831_20200825_02_T1,9,8/31/09,1,7.294121309,1.554555095,0.108818857,7.564804712,0.226944141,0.205498378,3253.993723,32.53993723,1,ok,0.206031212,0.190809165
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_20080929_20200829_02_T1,9,9/29/08,15,8.379866535,7.403915287,0.51827407,8.765634577,0.262969037,0.844652515,3001.913499,30.01913499,0,secondary_peak_too_small,0.155036659,0.077157917
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_20110906_20200820_02_T1,9,9/6/11,7,12.3438976,2.822410403,0.197568728,7.733666351,0.232009991,0.364951147,3189.973733,31.89973733,1,ok,0.371438808,0.536585366
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LC08_L2SP_193027_20200914_20200919_02_T1,9,9/14/20,0.9,16.17240502,1.244299803,0.087100986,5.886485011,0.17659455,0.211382481,3257.937651,32.57937651,1,ok,0.211190356,0.235294118
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LC08_L2SP_193027_20190827_20200826_02_T1,9,8/27/19,3.11,11.36297807,1.83648066,0.128553646,6.430233693,0.192907011,0.28560092,3233.98248,32.3398248,1,ok,0.288278292,0.212560386
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_19920917_20200914_02_T1,9,9/17/92,1,9.195519373,2.274614652,0.159223026,8.681328901,0.260439867,0.262012265,3226.010022,32.26010022,1,ok,0.265463965,0.37359944
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_20061010_20200831_02_T1,9,10/10/06,2,10.90675288,7.518065397,0.526264578,8.881147902,0.266434437,0.846519558,2994.005741,29.94005741,1,ok,0.153311518,0.10579133
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_19980817_20200908_02_T1,9,8/17/98,11,9.318028216,1.910833689,0.133758358,8.455642262,0.253669268,0.22598327,3242.148584,32.42148584,1,ok,0.227377218,0.195238095
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_20040902_20200903_02_T1,9,9/2/04,1,8.369044449,3.202593255,0.224181528,8.507188248,0.255215647,0.376457316,3182.039936,31.82039936,1,ok,0.377313611,0.694656489
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_20050905_20200901_02_T1,9,9/5/05,6,10.22991274,4.842428168,0.338969972,8.682295854,0.260468876,0.557735909,3121.982541,31.21982541,1,ok,0.443094716,0.36
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_19900928_20211121_02_T1,9,9/28/90,5,5.216386902,8.092348835,0.566464418,9.266780692,0.278003421,0.873264309,2970.180415,29.70180415,0,secondary_peak_too_small,0.124462175,0.082446514
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_19930920_20200913_02_T1,9,9/20/93,9,2.176371001,7.987338891,0.559113722,9.397879336,0.28193638,0.849908645,2990.020089,29.90020089,1,ok,0.147623668,0.145751634
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_19880922_20211118_02_T1,9,9/22/88,5,6.665061037,5.121138614,0.358479703,9.087245844,0.272617375,0.563552335,3113.988236,31.13988236,1,ok,0.432612163,0.625
Vernagtferner,489,RGI2000-v7.0-G-11-03124,10.818,46.8762,11: Central Europe,LT05_L2SP_193027_19970915_20200909_02_T1,9,9/15/97,1,7.475656496,5.740362285,0.40182536,8.964301263,0.268929038,0.640358029,3082.15895,30.8215895,1,ok,0.356194325,0.425287356
